question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Первоначально флаг был утверждён 25 марта 1999 года как флаг муниципального образования «Орехов-Зуевский район» и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 441.","Первоначально флаг был утверждён 25 марта 1999 года как флаг муниципального образования «Орехов-Зуевский район» и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 441.",0,0,0,0,1,0
"Памятник культуры Малопольского воеводства: регистрационный № 510 от 25 июня 1987 года.","Памятник культуры Малопольского воеводства: регистрационный номер 510 от 25 июня 1987 года.",0,0,0,0,1,0
"Ввиду большого количества спутников для удобства читателя список разделён в группы по 250 порядковых №:","Ввиду большого количества спутников для удобства читателя список разделён в группы по 250 порядковых номеров:",0,0,0,0,1,0
"Кьят — ¤ государства Мьянма (до 1989 года — Бирма).","Кьят — денежная единица государства Мьянма (до 1989 года — Бирма).",0,0,0,0,0,1
"Телефонный план нумерации Туркменистана — система использования телефонных № Туркменистана.","Телефонный план нумерации Туркменистана — система использования телефонных номеров Туркменистана.",0,0,0,0,1,0
"Флаг утверждён 13 июля 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3006.","Флаг утверждён 13 июля 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3006.",0,0,0,0,1,0
"Gear Live был первоначально доступен в США и Канада по цене 199 $ США в Google Play Store, и в Google Play Store в Великобритании за £169.","Gear Live был первоначально доступен в США и Канада по цене 199 долларов США в Google Play Store, и в Google Play Store в Великобритании за £169.",0,0,0,0,1,0
"Ауди Шпортпарк — один из трех крупных футбольных стадионов в Ингольштадте, наряду со стадионом ЕСВ-Штадион в спортивном комплексе Юго-Восточного округа и спортивным комплексом района Митте (стадион MTV) . Стоимость строительства составила около 20 миллионов €.","Ауди Шпортпарк — один из трех крупных футбольных стадионов в Ингольштадте, наряду со стадионом ЕСВ-Штадион в спортивном комплексе Юго-Восточного округа и спортивным комплексом района Митте (стадион MTV) . Стоимость строительства составила около 20 миллионов евро.",0,0,0,0,1,0
"Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда €.","Ожидалось, что организация и проведение Олимпиады обойдётся Франции в 8,3 миллиарда евро.",0,0,0,0,1,0
"Песня исполнялась многими ведущими певцами и певицами, например, Далида сделала настоящий эстрадный № из этой песни в середине 1970-х.","Песня исполнялась многими ведущими певцами и певицами, например, Далида сделала настоящий эстрадный номер из этой песни в середине 1970-х.",0,0,0,0,1,0
"Фильм Троя собрал более 497 миллионов $ по всему миру, став 60-м самым кассовым фильмом на момент выхода.","Фильм Троя собрал более 497 миллионов долларов по всему миру, став 60-м самым кассовым фильмом на момент выхода.",0,0,0,0,1,0
"Есть доказательства слияния[чего?] и газа c температурой, превышающей 100 миллионов °.","Есть доказательства слияния[чего?] и газа c температурой, превышающей 100 миллионов градусов.",0,0,0,0,1,0
"На футбольном поле НСК «Олимпийский» проходили футбольные матчи Олимпийских игр 1980, 5 матчей €-2012 (в том числе финал), а также в 2018 году стадион принял финал Лиги чемпионов УЕФА.","На футбольном поле НСК «Олимпийский» проходили футбольные матчи Олимпийских игр 1980, 5 матчей Евро-2012 (в том числе финал), а также в 2018 году стадион принял финал Лиги чемпионов УЕФА.",0,0,0,0,1,0
"Signed Sealed Delivered был высоко оценен музыкальными критиками и вошел в UK Albums Chart под № 13.","Signed Sealed Delivered был высоко оценен музыкальными критиками и вошел в UK Albums Chart под номером 13.",0,0,0,0,1,0
