question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"Флаг утверждён 17 июля 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3013.","Флаг утверждён 17 июля 2006 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3013.",0,0,0,0,1,0
"Тетрагемигексаэдр, или гемикубооктаэдр, — однородный звёзчатый многогранник, имеющий № U4.","Тетрагемигексаэдр, или гемикубооктаэдр, — однородный звёзчатый многогранник, имеющий номер U4.",0,0,0,0,1,0
"Пишущая машинка Шоулза и Глиддена (англ. Sholes and Glidden typewriter), также известна как Ремингтон № 1 (англ. Remington No. 1) — первая серийно выпускаемая коммерчески успешная пишущая машинка.","Пишущая машинка Шоулза и Глиддена (англ. Sholes and Glidden typewriter), также известна как Ремингтон номер 1 (англ. Remington No. 1) — первая серийно выпускаемая коммерчески успешная пишущая машинка.",0,0,0,0,1,0
"Флаг утверждён 7 мая 2009 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 5750.","Флаг утверждён 7 мая 2009 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 5750.",0,0,0,0,1,0
"Флаг утверждён 16 февраля 2007 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 3114.","Флаг утверждён 16 февраля 2007 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 3114.",0,0,0,0,1,0
"В первом № журнала издатели сформулировали кредо: «…мы не станем бичевать „бичом сатиры“ пороки, не берем на себя смелость исправлять общество; мы торжественно клянемся, что не будем подрывать основы.","В первом номере журнала издатели сформулировали кредо: «…мы не станем бичевать „бичом сатиры“ пороки, не берем на себя смелость исправлять общество; мы торжественно клянемся, что не будем подрывать основы.",0,0,0,0,1,0
"Рудольф Кристоф Э́йкен (также О́йкен, нем. Rudolf Christoph Eucken; 5 января 1846, Аурих, Пруссия — 15 сентября 1926, ¥, Веймарская республика) — немецкий философ.","Рудольф Кристоф Э́йкен (также О́йкен, нем. Rudolf Christoph Eucken; 5 января 1846, Аурих, Пруссия — 15 сентября 1926, Йена, Веймарская республика) — немецкий философ.",0,0,0,0,1,0
"Результаты голосования были опубликованы в № 666 France Football 16 декабря 1958 года.","Результаты голосования были опубликованы в номере 666 France Football 16 декабря 1958 года.",0,0,0,0,1,0
"Павел ввёл серебряный стандарт российского ₽, уменьшил в десять раз расходы на содержание императорского двора, в два раза снизил расходы на флот и сократил армию.","Павел ввёл серебряный стандарт российского рубля, уменьшил в десять раз расходы на содержание императорского двора, в два раза снизил расходы на флот и сократил армию.",0,0,0,0,1,0
"О́лово (химический символ — Sn, от лат. Stannum) — химический элемент 14-й группы (по устаревшей классификации — главной подгруппы четвёртой группы, IVA), пятого периода периодической системы химических элементов Д. И. Менделеева, с атомным № 50 и атомной массой 118,710(7).","О́лово (химический символ — Sn, от лат. Stannum) — химический элемент 14-й группы (по устаревшей классификации — главной подгруппы четвёртой группы, IVA), пятого периода периодической системы химических элементов Д. И. Менделеева, с атомным номером 50 и атомной массой 118,710(7).",0,0,0,0,1,0
"До реформы 1861 года 233 крестьянских души Пехтеева имели в пользовании 581 десятину удобий (2,6 десятины на душу, включая усадьбы, сенокосы и лес — надел весьма скудный для Новгородской губернии) и платили оброк (более 9 ₽ с души).","До реформы 1861 года 233 крестьянских души Пехтеева имели в пользовании 581 десятину удобий (2,6 десятины на душу, включая усадьбы, сенокосы и лес — надел весьма скудный для Новгородской губернии) и платили оброк (более 9 рублей с души).",0,0,0,0,1,0
"Уганди́йский ши́ллинг — ¤ государства Уганда.","Уганди́йский ши́ллинг — денежная единица государства Уганда.",0,0,0,0,0,1
"Карьерный путь начал с участия в КВН в командах «Запорожье — Кривой Рог — Транзит», «Сборная Кривого Рога» и «95-й квартал», в последней из которых Владимир Зеленский был капитаном, актёром и автором большинства №.","Карьерный путь начал с участия в КВН в командах «Запорожье — Кривой Рог — Транзит», «Сборная Кривого Рога» и «95-й квартал», в последней из которых Владимир Зеленский был капитаном, актёром и автором большинства номеров.",0,0,0,0,1,0
"Флаг утверждён 7 июля 2005 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 1941.","Флаг утверждён 7 июля 2005 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 1941.",0,0,0,0,1,0
"Серебро́ (химический символ — Ag, от лат. Argentum) — химический элемент 11 группы (по устаревшей классификации — побочной подгруппы первой группы, IB), пятого периода периодической системы химических элементов Д. И. Менделеева, с атомным № 47.","Серебро́ (химический символ — Ag, от лат. Argentum) — химический элемент 11 группы (по устаревшей классификации — побочной подгруппы первой группы, IB), пятого периода периодической системы химических элементов Д. И. Менделеева, с атомным номером 47.",0,0,0,0,1,0
"У Хлумскoй также есть билет на коммерческий полёт в космос на Virgin Galactic (стоивший 200 000 $), и билет на другую космическую туристическую компанию.","У Хлумскoй также есть билет на коммерческий полёт в космос на Virgin Galactic (стоивший 200 000 долларов), и билет на другую космическую туристическую компанию.",0,0,0,0,1,0
"В рейтинге крупнейших российских компаний «Эксперт-400» по итогам 2021 года АО «Газстройпром» заняло 31-е место с объёмом реализации 579 493 млн ₽.","В рейтинге крупнейших российских компаний «Эксперт-400» по итогам 2021 года АО «Газстройпром» заняло 31-е место с объёмом реализации 579 493 млн рублей.",0,0,0,0,1,0
"В 2007 году центр получил грант в размере 30 миллионов $ от благотворительной корпорации Карнеги.","В 2007 году центр получил грант в размере 30 миллионов долларов от благотворительной корпорации Карнеги.",0,0,0,0,1,0
"Флаг утверждён 23 декабря 2005 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного № 2113.","Флаг утверждён 23 декабря 2005 года и внесён в Государственный геральдический регистр Российской Федерации с присвоением регистрационного номера 2113.",0,0,0,0,1,0
"8001 (заводской №) — советский грузовой теплопаровоз типа 1-5-1, выпущенный в 1948 году Ворошиловградским паровозостроительным заводом.","8001 (заводской номер) — советский грузовой теплопаровоз типа 1-5-1, выпущенный в 1948 году Ворошиловградским паровозостроительным заводом.",0,0,0,0,1,0
"Общий призовой фонд турнира составил 400 000 канадских $ (по 200 000 $ для мужского и женского дивизионов).","Общий призовой фонд турнира составил 400 000 канадских долларов (по 200 000 долларов для мужского и женского дивизионов).",0,0,0,0,2,0
