question,answer,count_simple,count_simple_translated,count_simple_long,count_simple_long_translated,count_cases_translated,count_cases_long
"«∞» (англ. Infinite) — американский фантастический фильм Антуана Фукуа, основанный на дебютном романе писателя Эрика Майкранца «Записки реинкарнациониста».","«Бесконечность» (англ. Infinite) — американский фантастический фильм Антуана Фукуа, основанный на дебютном романе писателя Эрика Майкранца «Записки реинкарнациониста».",0,1,0,0,0,0
"Полк вошёл в историю благодаря тому, что среди его офицеров (действующих или бывших) было > заговорщиков против Гитлера, чем в любом другом полку вермахта.","Полк вошёл в историю благодаря тому, что среди его офицеров (действующих или бывших) было больше заговорщиков против Гитлера, чем в любом другом полку вермахта.",0,1,0,0,0,0
"Дифференциа́льное уравне́ние — уравнение, которое помимо функции ∋ её производные.","Дифференциа́льное уравне́ние — уравнение, которое помимо функции содержит её производные.",0,1,0,0,0,0
"Катастрофа Μ-17 под Кунуром — авиационная катастрофа, произошедшая 8 декабря 2021 года.","Катастрофа Ми-17 под Кунуром — авиационная катастрофа, произошедшая 8 декабря 2021 года.",0,1,0,0,0,0
"> в Младшей Эдде Бор не упоминается.","Больше в Младшей Эдде Бор не упоминается.",0,1,0,0,0,0
"Установление о федеральном гербе и федеральном орле ФРГ было принято 20 января 1950 года, но оно ∋ лишь описание.","Установление о федеральном гербе и федеральном орле ФРГ было принято 20 января 1950 года, но оно содержит лишь описание.",0,1,0,0,0,0
"Также ∃ особый дизайн герба, именуемый «федеральный щит» (нем. Bundesschild), где орёл имеет несколько другие очертания.","Также существует особый дизайн герба, именуемый «федеральный щит» (нем. Bundesschild), где орёл имеет несколько другие очертания.",0,1,0,0,0,0
"Ро́джер де Монтго́мери (фр. Roger de Montgommery, англ. Roger of Montgommery), > известный как Ро́джер (Роже́) Пуатеви́нец (англ. Roger the Poitevin, фр. Roger le Poitevin, лат. Rogerius Pictavinus) (около 1065 — 1122/1140) — англо-нормандский аристократ, главный арендатор в Англии в 1086 и после 1088 — 1102 годах, граф «Ланкашира» в 1093—1102 годах, граф де Ла Марш (по праву жены) с 1098 года, 4-й сын Роджера II де Монтгомери, 1-го графа Шрусбери, и Мабель де Беллем, родоначальник ветви графов де Ла Марш рода Монтгомери.","Ро́джер де Монтго́мери (фр. Roger de Montgommery, англ. Roger of Montgommery), больше известный как Ро́джер (Роже́) Пуатеви́нец (англ. Roger the Poitevin, фр. Roger le Poitevin, лат. Rogerius Pictavinus) (около 1065 — 1122/1140) — англо-нормандский аристократ, главный арендатор в Англии в 1086 и после 1088 — 1102 годах, граф «Ланкашира» в 1093—1102 годах, граф де Ла Марш (по праву жены) с 1098 года, 4-й сын Роджера II де Монтгомери, 1-го графа Шрусбери, и Мабель де Беллем, родоначальник ветви графов де Ла Марш рода Монтгомери.",0,1,0,0,0,0
"Пуэ́рто-Ри́ко (исп. Puerto Rico — «богатый порт»), официально — Свобо́дно ассоции́рованное госуда́рство Пуэ́рто-Ри́ко (исп. Estado Libre Asociado de Puerto Rico) или Содру́жество Пуэ́рто-Ри́ко (англ. Commonwealth of Puerto Rico) — зависимая от США территория со статусом «неинкорпорированной организованной территории» (находится под управлением США, не являясь их неотъемлемой частью); действие Конституции США на территории ограничено; верховная власть ∈ Конгрессу США, но территория имеет систему самоуправления.","Пуэ́рто-Ри́ко (исп. Puerto Rico — «богатый порт»), официально — Свобо́дно ассоции́рованное госуда́рство Пуэ́рто-Ри́ко (исп. Estado Libre Asociado de Puerto Rico) или Содру́жество Пуэ́рто-Ри́ко (англ. Commonwealth of Puerto Rico) — зависимая от США территория со статусом «неинкорпорированной организованной территории» (находится под управлением США, не являясь их неотъемлемой частью); действие Конституции США на территории ограничено; верховная власть принадлежит Конгрессу США, но территория имеет систему самоуправления.",0,1,0,0,0,0
"В Каталонии (Испания) ∃ множество фестивалей, праздников и традиций.","В Каталонии (Испания) существует множество фестивалей, праздников и традиций.",0,1,0,0,0,0
"За́лежь, за́лежи — сельскохозяйственные угодья, ранее использовавшиеся как пашня, но не используемые > года, начиная с осени, под посев сельскохозяйственных культур и под пар.","За́лежь, за́лежи — сельскохозяйственные угодья, ранее использовавшиеся как пашня, но не используемые больше года, начиная с осени, под посев сельскохозяйственных культур и под пар.",0,1,0,0,0,0
"Популяризируя кофе сильной обжарки, компания Starbucks зарекомендовала себя как представитель «второй волны» в кофейном бизнесе США, изначально выделив себя из числа прочих кофейных предприятий, сделав ставку на вкус и качество продаваемого кофе, = как и на качество обслуживания клиентов.","Популяризируя кофе сильной обжарки, компания Starbucks зарекомендовала себя как представитель «второй волны» в кофейном бизнесе США, изначально выделив себя из числа прочих кофейных предприятий, сделав ставку на вкус и качество продаваемого кофе, равно как и на качество обслуживания клиентов.",0,1,0,0,0,0
"Матерными считаются высказывания, в состав которых входят слова, образованные от матерных корней (список таких корней определяется по опросам носителей языка и традиционно ∋ от четырёх до семи общеизвестных корней).","Матерными считаются высказывания, в состав которых входят слова, образованные от матерных корней (список таких корней определяется по опросам носителей языка и традиционно содержит от четырёх до семи общеизвестных корней).",0,1,0,0,0,0
